PCA1,PCA2,Cluster
-1.560174442690185,1.6578341989160692,2
2.319903664504451,0.6650449579941655,0
-2.7039724145056048,-0.19420542568322954,1
3.5516425942449215,-0.5627177847322063,0
-1.6073994015535835,-1.5659559464947967,1
